county_fips,year,yield_bu_per_acre
17143,1999,47.0
17143,2000,46.0
17143,2001,46.0
17143,2002,48.0
17143,2003,39.0
17143,2004,55.0
17143,2005,45.0
17143,2006,52.0
17143,2007,48.0
17143,2008,52.0
17143,2009,45.0
17143,2010,54.8
17143,2011,58.0
17143,2012,54.1
17143,2013,51.0
17143,2014,57.3
17143,2015,60.7
17143,2016,60.0
17143,2017,63.9
17143,2018,66.6
17143,2019,55.4
17143,2020,65.2
17143,2021,69.7
17143,2022,64.0
17143,2023,70.7
17143,2024,69.2
17143,2025,71.6
17145,1951,18.5
17145,1952,13.5
17145,1953,7.0
17145,1954,10.5
17145,1955,9.5
17145,1956,22.5
17145,1957,15.5
17145,1958,24.0
17145,1959,17.5
17145,1960,20.5
17145,1961,23.0
17145,1962,16.0
17145,1963,24.5
17145,1964,16.0
17145,1965,21.5
17145,1966,20.0
17145,1967,27.0
17145,1968,24.0
17145,1969,22.5
17145,1970,23.0
17145,1971,22.0
17145,1972,27.5
17145,1973,25.0
17145,1974,19.0
17145,1975,33.5
17145,1976,28.0
17145,1977,35.5
17145,1978,23.5
17145,1979,34.5
17145,1980,26.5
17145,1981,27.5
17145,1982,29.0
17145,1983,16.5
17145,1984,21.0
17145,1985,29.5
17145,1986,33.0
17145,1987,31.5
17145,1988,25.0
17145,1989,24.5
17145,1990,28.0
17145,1991,28.0
17145,1992,30.5
17145,1993,36.5
17145,1994,33.0
17145,1995,26.0
17145,1996,28.0
17145,1997,33.0
17145,1998,29.0
17145,1999,25.0
17145,2000,34.0
17145,2001,39.0
17145,2002,23.0
17145,2003,27.0
17145,2004,42.0
17145,2005,41.0
17145,2006,37.0
17145,2007,21.0
17145,2008,46.0
17145,2009,36.0
17145,2010,42.6
17145,2011,33.8
17145,2012,22.8
17145,2013,34.0
17145,2014,41.0
17145,2015,42.9
17145,2016,48.0
17145,2017,42.7
17145,2018,52.5
17145,2019,35.6
17145,2020,48.2
17145,2021,53.2
17145,2022,43.4
17145,2023,48.3
17145,2024,51.1
17145,2025,35.0
17157,1951,25.5
17157,1952,17.5
17157,1953,10.0
17157,1954,8.0
17157,1955,13.5
17157,1956,23.5
17157,1957,19.0
17157,1958,27.0
17157,1959,23.5
17157,1960,22.5
17157,1961,21.0
17157,1962,21.5
17157,1963,23.5
17157,1964,20.5
17157,1965,25.5
17157,1966,19.0
17157,1967,29.0
17157,1968,27.0
17157,1969,27.0
17157,1970,26.0
17157,1971,25.0
17157,1972,29.5
17157,1973,27.0
17157,1974,22.5
17157,1975,34.5
17157,1976,29.0
17157,1977,35.5
17157,1978,29.5
17157,1979,37.0
17157,1980,27.5
17157,1981,32.0
17157,1982,34.0
17157,1983,18.5
17157,1984,28.5
17157,1985,30.0
17157,1986,31.0
17157,1987,32.5
17157,1988,23.0
17157,1989,30.0
17157,1990,33.0
17157,1991,32.5
17157,1992,32.5
17157,1993,36.5
17157,1994,33.0
17157,1995,27.0
17157,1996,32.0
17157,1997,32.5
17157,1998,33.0
17157,1999,33.0
17157,2000,37.0
17157,2001,37.0
17157,2002,28.0
17157,2003,29.0
17157,2004,42.0
17157,2005,41.0
17157,2006,33.0
17157,2007,28.0
17157,2008,45.0
17157,2009,39.0
17157,2010,43.2
17157,2011,35.6
17157,2012,34.7
17157,2013,39.4
17157,2014,45.4
17157,2015,41.7
17157,2016,50.0
17157,2017,44.4
17157,2018,52.1
17157,2019,41.6
17157,2020,53.4
17157,2021,55.3
17157,2022,50.3
17157,2023,50.8
17157,2024,50.3
17157,2025,43.0
17163,1951,25.5
17163,1952,22.0
17163,1953,13.5
17163,1954,9.5
17163,1955,19.5
17163,1956,26.5
17163,1957,21.5
17163,1958,28.0
17163,1959,26.0
17163,1960,28.0
17163,1961,30.0
17163,1962,26.0
17163,1963,28.5
17163,1964,25.5
17163,1965,30.0
17163,1966,25.0
17163,1967,34.0
17163,1968,31.0
17163,1969,31.0
17163,1970,32.0
17163,1971,28.0
17163,1972,33.5
17163,1973,30.0
17163,1974,29.0
17163,1975,38.5
17163,1976,30.0
17163,1977,37.5
17163,1978,34.0
17163,1979,39.0
17163,1980,27.5
17163,1981,37.0
17163,1982,37.0
17163,1983,27.0
17163,1984,30.5
17163,1985,34.0
17163,1986,35.5
17163,1987,34.0
17163,1988,28.0
17163,1989,34.5
17163,1990,31.0
17163,1991,35.5
17163,1992,39.0
17163,1993,39.0
17163,1994,38.0
17163,1995,28.5
17163,1996,38.0
17163,1997,38.0
17163,1998,39.0
17163,1999,35.0
17163,2000,41.0
17163,2001,41.0
17163,2002,33.0
17163,2003,34.0
17163,2004,46.0
17163,2005,43.0
17163,2006,37.0
17163,2007,32.0
17163,2008,46.0
17163,2009,42.0
17163,2010,50.0
17163,2011,35.8
17163,2012,31.6
17163,2013,39.8
17163,2014,49.2
17163,2015,45.8
17163,2016,52.4
17163,2017,50.9
17163,2018,56.0
17163,2019,53.2
17163,2020,52.7
17163,2021,59.6
17163,2022,53.6
17163,2023,51.0
17163,2024,54.9
17163,2025,42.5
17167,1951,28.5
17167,1952,28.5
17167,1953,23.5
17167,1954,22.0
17167,1955,27.0
17167,1956,32.5
17167,1957,28.5
17167,1958,32.0
17167,1959,29.5
17167,1960,31.5
17167,1961,33.5
17167,1962,33.0
17167,1963,34.5
17167,1964,28.5
17167,1965,34.0
17167,1966,33.0
17167,1967,38.0
17167,1968,35.5
17167,1969,39.0
17167,1970,34.0
17167,1971,38.5
17167,1972,40.0
17167,1973,37.0
17167,1974,27.0
17167,1975,40.5
17167,1976,39.5
17167,1977,43.0
17167,1978,39.0
17167,1979,44.0
17167,1980,38.5
17167,1981,44.0
17167,1982,44.5
17167,1983,33.0
17167,1984,38.0
17167,1985,49.0
17167,1986,48.5
17167,1987,41.5
17167,1988,31.0
17167,1989,48.0
17167,1990,45.0
17167,1991,48.5
17167,1992,48.5
17167,1993,47.0
17167,1994,49.5
17167,1995,42.0
17167,1996,46.0
17167,1997,44.5
17167,1998,49.5
17167,1999,46.0
17167,2000,48.0
17167,2001,48.0
17167,2002,51.0
17167,2003,48.0
17167,2004,54.0
17167,2005,53.0
17167,2006,54.0
17167,2007,51.0
17167,2008,51.0
17167,2009,53.0
17167,2010,60.4
17167,2011,56.1
17167,2012,49.5
17167,2013,57.0
17167,2014,63.3
17167,2015,60.7
17167,2016,66.2
17167,2017,70.3
17167,2018,80.4
17167,2019,65.5
17167,2020,68.8
17167,2021,72.1
17167,2022,72.7
17167,2023,72.1
17167,2024,77.3
17167,2025,71.5
17177,1951,23.5
17177,1952,26.5
17177,1953,19.0
17177,1954,25.0
17177,1955,24.5
17177,1956,27.0
17177,1957,26.0
17177,1958,24.0
17177,1959,26.5
17177,1960,25.5
17177,1961,25.0
17177,1962,26.0
17177,1963,26.0
17177,1964,30.5
17177,1965,30.0
17177,1966,27.5
17177,1967,28.5
17177,1968,34.5
17177,1969,32.5
17177,1970,34.5
17177,1971,33.0
17177,1972,33.0
17177,1973,33.0
17177,1974,22.0
17177,1975,36.0
17177,1976,29.0
17177,1977,39.0
17177,1978,36.0
17177,1979,38.0
17177,1980,37.5
17177,1981,41.5
17177,1982,39.0
17177,1983,36.5
17177,1984,35.5
17177,1985,41.5
17177,1986,38.5
17177,1987,45.5
17177,1988,31.0
17177,1989,42.5
17177,1990,46.5
17177,1991,47.5
17177,1992,42.5
17177,1993,38.5
17177,1994,51.0
17177,1995,50.0
17177,1996,40.5
17177,1997,47.5
17177,1998,54.0
17177,1999,52.0
17177,2000,44.0
17177,2001,46.0
17177,2002,45.0
17177,2003,26.0
17177,2004,50.0
17177,2005,50.0
17177,2006,55.0
17177,2007,54.0
17177,2008,45.0
17177,2009,49.0
17177,2010,56.1
17177,2011,60.3
17177,2012,43.2
17177,2013,55.8
17177,2014,57.2
17177,2015,59.9
17177,2016,66.3
17177,2017,59.2
17177,2018,63.3
17177,2019,56.4
17177,2020,64.1
17177,2021,64.5
17177,2022,62.3
17177,2023,62.5
17177,2024,66.3
17177,2025,71.7
17179,1951,33.5
17179,1952,32.5
17179,1953,26.5
17179,1954,27.5
17179,1955,24.5
17179,1956,31.0
17179,1957,28.5
17179,1958,29.5
17179,1959,25.5
17179,1960,28.0
17179,1961,32.0
17179,1962,27.5
17179,1963,31.0
17179,1964,29.5
17179,1965,32.5
17179,1966,33.0
17179,1967,35.0
17179,1968,37.0
17179,1969,39.5
17179,1970,32.5
17179,1971,39.0
17179,1972,39.5
17179,1973,39.0
17179,1974,22.0
17179,1975,39.5
17179,1976,37.5
17179,1977,42.0
17179,1978,38.0
17179,1979,43.0
17179,1980,38.0
17179,1981,43.0
17179,1982,44.0
17179,1983,36.0
17179,1984,36.5
17179,1985,51.5
17179,1986,47.0
17179,1987,42.5
17179,1988,27.0
17179,1989,48.5
17179,1990,42.0
17179,1991,47.5
17179,1992,47.0
17179,1993,47.5
17179,1994,48.5
17179,1995,44.5
17179,1996,45.5
17179,1997,47.5
17179,1998,52.0
17179,1999,51.0
17179,2000,48.0
17179,2001,51.0
17179,2002,52.0
17179,2003,39.0
17179,2004,54.0
17179,2005,53.0
17179,2006,54.0
17179,2007,53.0
17179,2008,52.0
17179,2009,53.0
17179,2010,58.1
17179,2011,57.3
17179,2012,51.5
17179,2013,54.6
17179,2014,61.0
17179,2015,60.4
17179,2016,65.0
17179,2017,66.8
17179,2018,72.1
17179,2019,63.8
17179,2020,63.8
17179,2021,70.8
17179,2022,71.0
17179,2023,74.7
17179,2024,74.9
17179,2025,76.3
17189,1951,22.5
17189,1952,16.5
17189,1953,7.5
17189,1954,10.5
17189,1955,14.5
17189,1956,20.5
17189,1957,18.0
17189,1958,25.0
17189,1959,23.0
17189,1960,21.5
17189,1961,23.0
17189,1962,20.0
17189,1963,19.0
17189,1964,16.0
17189,1965,22.5
17189,1966,18.5
17189,1967,27.0
17189,1968,24.0
17189,1969,22.5
17189,1970,26.0
17189,1971,23.0
17189,1972,28.5
17189,1973,23.0
17189,1974,23.5
17189,1975,31.0
17189,1976,23.0
17189,1977,33.5
17189,1978,27.5
17189,1979,32.5
17189,1980,25.0
17189,1981,33.0
17189,1982,33.5
17189,1983,17.5
17189,1984,22.0
17189,1985,33.0
17189,1986,32.5
17189,1987,32.0
17189,1988,22.0
17189,1989,23.5
17189,1990,31.0
17189,1991,30.0
17189,1992,31.5
17189,1993,39.0
17189,1994,32.5
17189,1995,25.5
17189,1996,32.0
17189,1997,36.5
17189,1998,35.5
17189,1999,30.0
17189,2000,37.0
17189,2001,36.0
17189,2002,25.0
17189,2003,33.0
17189,2004,43.0
17189,2005,40.0
17189,2006,36.0
17189,2007,19.0
17189,2008,49.0
17189,2009,38.0
17189,2010,45.7
17189,2011,31.2
17189,2012,22.2
17189,2013,36.8
17189,2014,47.8
17189,2015,43.5
17189,2016,48.8
17189,2017,48.3
17189,2018,57.4
17189,2019,43.9
17189,2020,51.8
17189,2021,58.7
17189,2022,50.5
17189,2023,48.4
17189,2024,55.2
17189,2025,38.8
17201,1951,23.0
17201,1952,26.0
17201,1953,19.0
17201,1954,22.5
17201,1955,21.5
17201,1956,27.0
17201,1957,28.5
17201,1958,24.0
17201,1959,28.0
17201,1960,24.5
17201,1961,26.0
17201,1962,25.0
17201,1963,24.0
17201,1964,26.0
17201,1965,27.0
17201,1966,23.5
17201,1967,26.5
17201,1968,31.5
17201,1969,28.5
17201,1970,30.0
17201,1971,31.0
17201,1972,31.0
17201,1973,30.0
17201,1974,17.5
17201,1975,34.0
17201,1976,29.0
17201,1977,39.0
17201,1978,33.0
17201,1979,37.5
17201,1980,36.5
17201,1981,40.0
17201,1982,35.0
17201,1983,35.0
17201,1984,34.5
17201,1985,37.5
17201,1986,36.0
17201,1987,42.0
17201,1988,22.0
17201,1989,40.5
17201,1990,44.5
17201,1991,37.0
17201,1992,40.0
17201,1993,36.5
17201,1994,45.0
17201,1995,45.0
17201,1996,39.5
17201,1997,45.0
17201,1998,50.0
17201,1999,50.0
17201,2000,37.0
17201,2001,38.0
17201,2002,37.0
17201,2003,26.0
17201,2004,43.0
17201,2005,43.0
17201,2006,46.0
17201,2007,53.0
17201,2008,42.0
17201,2009,45.0
17201,2010,54.8
17201,2011,52.5
17201,2012,39.4
17201,2013,52.7
17201,2014,52.6
17201,2015,54.9
17201,2016,58.7
17201,2017,47.2
17201,2018,56.4
17201,2019,55.8
17201,2020,56.7
17201,2021,56.9
17201,2022,62.8
17201,2023,52.4
17201,2024,59.8
17201,2025,65.9
17203,1951,33.0
17203,1952,31.5
17203,1953,28.0
17203,1954,31.0
17203,1955,28.5
17203,1956,30.0
17203,1957,32.0
17203,1958,31.5
17203,1959,29.5
17203,1960,31.5
17203,1961,34.0
17203,1962,31.5
17203,1963,33.5
17203,1964,32.5
17203,1965,34.5
17203,1966,34.5
17203,1967,33.0
17203,1968,37.0
17203,1969,38.5
17203,1970,34.5
17203,1971,39.0
17203,1972,38.5
17203,1973,37.0
17203,1974,25.5
17203,1975,40.5
17203,1976,36.5
17203,1977,42.0
17203,1978,38.5
17203,1979,44.5
17203,1980,40.5
17203,1981,42.5
17203,1982,43.5
17203,1983,39.0
17203,1984,37.0
17203,1985,52.5
17203,1986,45.5
17203,1987,44.5
17203,1988,24.5
17203,1989,48.0
17203,1990,46.0
17203,1991,41.5
17203,1992,46.0
17203,1993,47.5
17203,1994,52.0
17203,1995,45.5
17203,1996,46.5
17203,1997,49.0
17203,1998,49.0
17203,1999,47.0
17203,2000,48.0
17203,2001,51.0
17203,2002,53.0
17203,2003,36.0
17203,2004,54.0
17203,2005,51.0
17203,2006,55.0
17203,2007,54.0
17203,2008,54.0
17203,2009,50.0
17203,2010,56.1
17203,2011,60.5
17203,2012,46.5
17203,2013,56.9
17203,2014,61.4
17203,2015,63.4
17203,2016,67.0
17203,2017,60.4
17203,2018,64.7
17203,2019,61.4
17203,2020,63.3
17203,2021,68.1
17203,2022,69.1
17203,2023,67.4
17203,2024,74.4
17203,2025,72.4
18003,1951,21.6
18003,1952,27.5
18003,1953,22.0
18003,1954,25.2
18003,1955,24.5
18003,1956,26.0
18003,1957,22.7
18003,1958,27.2
18003,1959,25.5
18003,1960,22.2
18003,1961,28.3
18003,1962,22.3
18003,1963,25.8
18003,1964,23.4
18003,1965,28.4
18003,1966,28.8
18003,1967,22.6
18003,1968,32.7
18003,1969,27.3
18003,1970,31.1
18003,1971,31.3
18003,1972,32.5
18003,1973,28.5
18003,1974,24.7
18003,1975,32.2
18003,1976,33.0
18003,1977,40.6
18003,1978,31.3
18003,1979,37.2
18003,1980,39.7
18003,1981,31.1
18003,1982,42.0
18003,1983,31.0
18003,1984,33.1
18003,1985,41.2
18003,1986,39.7
18003,1987,38.4
18003,1988,26.9
18003,1989,32.0
18003,1990,43.6
18003,1991,40.6
18003,1992,41.8
18003,1993,42.6
18003,1994,45.3
18003,1995,41.6
18003,1996,37.2
18003,1997,45.3
18003,1998,43.6
18003,1999,35.2
18003,2000,37.7
18003,2001,46.0
18003,2002,40.8
18003,2003,37.8
18003,2004,49.8
18003,2005,44.4
18003,2006,51.6
18003,2007,50.5
18003,2008,39.5
18003,2009,53.5
18003,2010,43.8
18003,2011,43.8
18003,2012,52.9
18003,2013,51.4
18003,2014,53.7
18003,2015,42.7
18003,2016,54.8
18003,2017,49.9
18003,2018,58.2
18003,2019,52.3
18003,2020,53.8
18003,2021,59.5
18003,2022,54.7
18003,2023,56.3
18003,2024,52.7
18003,2025,53.9
18007,1951,23.6
18007,1952,25.1
18007,1953,23.1
18007,1954,27.6
18007,1955,23.1
18007,1956,29.0
18007,1957,27.4
18007,1958,27.5
18007,1959,26.3
18007,1960,32.3
18007,1961,29.3
18007,1962,31.4
18007,1963,30.7
18007,1964,27.9
18007,1965,32.0
18007,1966,25.5
18007,1967,26.5
18007,1968,34.8
18007,1969,36.8
18007,1970,36.1
18007,1971,36.4
18007,1972,34.5
18007,1973,37.6
18007,1974,29.6
18007,1975,38.1
18007,1976,37.2
18007,1977,39.5
18007,1978,40.7
18007,1979,40.3
18007,1980,38.6
18007,1981,38.9
18007,1982,45.0
18007,1983,33.9
18007,1984,34.1
18007,1985,48.2
18007,1986,34.9
18007,1987,43.4
18007,1988,26.9
18007,1989,42.7
18007,1990,44.5
18007,1991,35.6
18007,1992,44.3
18007,1993,46.9
18007,1994,53.3
18007,1995,41.0
18007,1996,42.4
18007,1997,47.4
18007,1998,43.6
18007,1999,43.9
18007,2000,43.4
18007,2001,50.0
18007,2002,50.7
18007,2003,34.2
18007,2004,52.5
18007,2005,52.6
18007,2006,54.7
18007,2007,54.0
18007,2008,53.5
18007,2009,52.5
18007,2010,53.4
18007,2011,49.6
18007,2012,47.3
18007,2013,51.2
18007,2014,61.8
18007,2015,56.9
18007,2016,61.9
18007,2017,59.7
18007,2018,66.5
18007,2019,54.5
18007,2020,64.1
18007,2021,60.5
18007,2022,61.4
18007,2023,66.6
18007,2024,72.0
18007,2025,69.7
18011,1951,26.9
18011,1952,27.7
18011,1953,24.4
18011,1954,26.0
18011,1955,22.7
18011,1956,24.9
18011,1957,24.4
18011,1958,27.1
18011,1959,29.2
18011,1960,32.2
18011,1961,31.4
18011,1962,31.4
18011,1963,27.7
18011,1964,25.9
18011,1965,29.0
18011,1966,24.7
18011,1967,24.5
18011,1968,31.7
18011,1969,35.7
18011,1970,33.1
18011,1971,36.4
18011,1972,29.6
18011,1973,37.6
18011,1974,20.7
18011,1975,37.6
18011,1976,36.1
18011,1977,42.7
18011,1978,38.6
18011,1979,37.2
18011,1980,38.6
18011,1981,36.0
18011,1982,42.0
18011,1983,40.9
18011,1984,43.2
18011,1985,46.2
18011,1986,40.7
18011,1987,42.4
18011,1988,27.8
18011,1989,36.9
18011,1990,43.6
18011,1991,38.6
18011,1992,48.8
18011,1993,50.7
18011,1994,53.0
18011,1995,40.9
18011,1996,37.5
18011,1997,43.2
18011,1998,42.9
18011,1999,40.1
18011,2000,49.2
18011,2001,50.2
18011,2002,52.2
18011,2003,39.9
18011,2004,54.6
18011,2005,51.5
18011,2006,51.6
18011,2007,50.5
18011,2008,52.0
18011,2009,54.0
18011,2010,54.3
18011,2011,51.9
18011,2012,40.1
18011,2013,56.0
18011,2014,60.2
18011,2015,49.9
18011,2016,62.2
18011,2017,54.5
18011,2018,61.2
18011,2019,52.4
18011,2020,65.0
18011,2021,62.7
18011,2022,62.4
18011,2023,64.4
18011,2024,65.1
18011,2025,64.4
18019,1951,16.2
18019,1952,11.4
18019,1953,14.7
18019,1954,16.8
18019,1955,13.6
18019,1956,23.6
18019,1957,18.0
18019,1958,23.0
18019,1959,22.8
18019,1960,24.7
18019,1961,29.4
18019,1962,26.4
18019,1963,27.7
18019,1964,20.5
18019,1965,26.0
18019,1966,28.2
18019,1967,30.4
18019,1968,30.7
18019,1969,30.2
18019,1970,28.1
18019,1971,30.3
18019,1972,24.7
18019,1973,23.4
18019,1974,26.6
18019,1975,32.7
18019,1976,31.0
18019,1977,31.2
18019,1978,30.2
18019,1979,31.0
18019,1980,31.3
18019,1981,32.1
18019,1982,30.7
18019,1983,17.0
18019,1984,32.1
18019,1985,36.2
18019,1986,36.8
18019,1987,31.3
18019,1988,25.9
18019,1989,34.0
18019,1990,31.7
18019,1991,31.6
18019,1992,36.0
18019,1993,41.9
18019,1994,42.6
18019,1995,37.7
18019,1996,34.1
18019,1997,33.7
18019,1998,34.5
18019,1999,22.9
18019,2000,46.1
18019,2001,45.0
18019,2002,29.1
18019,2003,42.7
18019,2004,49.1
18019,2005,41.0
18019,2006,42.8
18019,2007,25.2
18019,2008,40.0
18019,2009,41.0
18019,2010,40.5
18019,2011,33.3
18019,2012,34.5
18019,2013,52.9
18019,2014,53.3
18019,2015,44.6
18019,2016,45.0
18019,2017,47.8
18019,2018,49.8
18019,2019,40.6
18019,2020,54.4
18019,2021,50.6
18019,2022,52.6
18019,2023,48.3
18019,2024,47.8
18019,2025,48.7
18027,1951,18.1
18027,1952,20.1
18027,1953,16.9
18027,1954,19.9
18027,1955,17.6
18027,1956,24.0
18027,1957,21.5
18027,1958,30.6
18027,1959,27.8
18027,1960,25.9
18027,1961,30.4
18027,1962,28.4
18027,1963,28.7
18027,1964,27.0
18027,1965,30.0
18027,1966,26.2
18027,1967,29.4
18027,1968,31.7
18027,1969,35.4
18027,1970,31.1
18027,1971,31.3
18027,1972,27.6
18027,1973,30.5
18027,1974,28.6
18027,1975,32.7
18027,1976,37.2
18027,1977,35.4
18027,1978,36.5
18027,1979,34.1
18027,1980,35.5
18027,1981,32.1
18027,1982,36.8
18027,1983,26.0
18027,1984,32.1
18027,1985,38.2
18027,1986,41.6
18027,1987,35.3
18027,1988,29.7
18027,1989,37.8
18027,1990,35.6
18027,1991,33.6
18027,1992,45.5
18027,1993,45.3
18027,1994,43.9
18027,1995,39.7
18027,1996,40.4
18027,1997,37.3
18027,1998,36.4
18027,1999,40.8
18027,2000,49.8
18027,2001,49.9
18027,2002,37.4
18027,2003,43.3
18027,2004,52.1
18027,2005,54.3
18027,2006,47.0
18027,2007,43.9
18027,2008,44.5
18027,2009,49.0
18027,2010,48.7
18027,2011,44.5
18027,2012,31.2
18027,2013,48.9
18027,2014,53.3
18027,2015,53.4
18027,2016,55.4
18027,2017,58.3
18027,2018,54.3
18027,2019,53.5
18027,2020,60.9
18027,2021,68.2
18027,2022,58.6
18027,2023,62.9
18027,2024,55.9
18027,2025,57.3
18031,1951,22.6
18031,1952,21.3
18031,1953,17.7
18031,1954,19.3
18031,1955,20.1
18031,1956,28.1
18031,1957,26.1
18031,1958,30.5
18031,1959,28.2
18031,1960,26.5
18031,1961,29.3
18031,1962,33.0
18031,1963,29.7
18031,1964,26.0
18031,1965,31.2
18031,1966,23.3
18031,1967,25.5
18031,1968,31.7
18031,1969,36.7
18031,1970,31.1
18031,1971,34.3
18031,1972,31.5
18031,1973,36.6
18031,1974,31.6
18031,1975,33.7
18031,1976,39.2
18031,1977,38.5
18031,1978,36.5
18031,1979,36.2
18031,1980,38.6
18031,1981,35.0
18031,1982,39.9
18031,1983,35.9
18031,1984,39.1
18031,1985,43.2
18031,1986,44.5
18031,1987,43.4
18031,1988,33.6
18031,1989,40.7
18031,1990,45.5
18031,1991,47.5
18031,1992,47.0
18031,1993,50.2
18031,1994,49.5
18031,1995,46.8
18031,1996,41.5
18031,1997,50.0
18031,1998,47.0
18031,1999,49.5
18031,2000,50.3
18031,2001,54.0
18031,2002,43.0
18031,2003,42.8
18031,2004,54.5
18031,2005,57.4
18031,2006,52.9
18031,2007,38.9
18031,2008,48.0
18031,2009,53.5
18031,2010,50.7
18031,2011,43.9
18031,2012,46.4
18031,2013,56.7
18031,2014,63.3
18031,2015,57.4
18031,2016,61.1
18031,2017,59.5
18031,2018,62.9
18031,2019,53.9
18031,2020,68.4
18031,2021,61.6
18031,2022,68.3
18031,2023,64.4
18031,2024,68.9
18031,2025,63.7
18041,1951,20.4
18041,1952,21.7
18041,1953,20.4
18041,1954,23.6
18041,1955,24.5
18041,1956,25.8
18041,1957,28.6
18041,1958,29.8
18041,1959,25.6
18041,1960,26.7
18041,1961,29.3
18041,1962,31.4
18041,1963,25.8
18041,1964,26.5
18041,1965,26.8
18041,1966,27.2
18041,1967,23.6
18041,1968,31.7
18041,1969,37.0
18041,1970,35.1
18041,1971,35.3
18041,1972,27.6
18041,1973,36.6
18041,1974,30.6
18041,1975,32.7
18041,1976,35.1
18041,1977,35.4
18041,1978,36.5
18041,1979,34.1
18041,1980,35.5
18041,1981,36.0
18041,1982,38.2
18041,1983,35.9
18041,1984,40.1
18041,1985,45.2
18041,1986,37.8
18041,1987,42.4
18041,1988,30.7
18041,1989,35.9
18041,1990,41.6
18041,1991,42.6
18041,1992,47.1
18041,1993,49.4
18041,1994,48.7
18041,1995,38.9
18041,1996,39.0
18041,1997,44.5
18041,1998,43.6
18041,1999,40.8
18041,2000,51.2
18041,2001,52.8
18041,2002,33.5
18041,2003,45.1
18041,2004,53.0
18041,2005,48.1
18041,2006,52.0
18041,2007,39.6
18041,2008,44.5
18041,2009,54.0
18041,2010,52.4
18041,2011,45.3
18041,2012,39.6
18041,2013,49.7
18041,2014,58.2
18041,2015,56.2
18041,2016,57.8
18041,2017,52.1
18041,2018,57.0
18041,2019,51.5
18041,2020,60.6
18041,2021,58.0
18041,2022,57.3
18041,2023,62.7
18041,2024,58.8
18041,2025,56.1
18047,1951,22.0
18047,1952,22.0
18047,1953,19.7
18047,1954,24.3
18047,1955,23.0
18047,1956,26.1
18047,1957,29.6
18047,1958,25.2
18047,1959,22.8
18047,1960,25.8
18047,1961,25.3
18047,1962,29.4
18047,1963,26.8
18047,1964,23.3
18047,1965,27.4
18047,1966,27.8
18047,1967,25.5
18047,1968,31.7
18047,1969,33.2
18047,1970,33.1
18047,1971,30.3
18047,1972,24.6
18047,1973,25.4
18047,1974,29.6
18047,1975,34.2
18047,1976,36.1
18047,1977,37.5
18047,1978,33.4
18047,1979,32.0
18047,1980,31.3
18047,1981,29.2
18047,1982,35.9
18047,1983,27.0
18047,1984,36.1
18047,1985,41.2
18047,1986,40.7
18047,1987,39.4
18047,1988,31.7
18047,1989,37.8
18047,1990,41.6
18047,1991,40.5
18047,1992,41.6
18047,1993,44.7
18047,1994,44.9
18047,1995,42.0
18047,1996,36.1
18047,1997,43.1
18047,1998,38.4
18047,1999,40.6
18047,2000,50.9
18047,2001,49.8
18047,2002,30.5
18047,2003,41.4
18047,2004,50.4
18047,2005,52.3
18047,2006,48.7
18047,2007,32.7
18047,2008,39.5
18047,2009,54.0
18047,2010,49.2
18047,2011,44.9
18047,2012,41.4
18047,2013,53.1
18047,2014,55.4
18047,2015,55.9
18047,2016,56.7
18047,2017,53.3
18047,2018,59.0
18047,2019,41.6
18047,2020,56.5
18047,2021,53.5
18047,2022,57.0
18047,2023,57.9
18047,2024,59.3
18047,2025,54.1
18057,1951,26.6
18057,1952,26.8
18057,1953,25.0
18057,1954,26.3
18057,1955,25.5
18057,1956,26.6
18057,1957,28.1
18057,1958,29.3
18057,1959,29.2
18057,1960,34.4
18057,1961,29.3
18057,1962,33.5
18057,1963,30.7
18057,1964,27.8
18057,1965,31.7
18057,1966,23.3
18057,1967,24.5
18057,1968,35.8
18057,1969,36.1
18057,1970,35.1
18057,1971,35.3
18057,1972,31.5
18057,1973,37.6
18057,1974,21.7
18057,1975,37.6
18057,1976,36.1
18057,1977,39.5
18057,1978,39.6
18057,1979,38.2
18057,1980,39.7
18057,1981,36.0
18057,1982,42.0
18057,1983,36.0
18057,1984,40.1
18057,1985,45.2
18057,1986,38.7
18057,1987,44.4
18057,1988,26.9
18057,1989,36.9
18057,1990,43.6
18057,1991,37.6
18057,1992,43.1
18057,1993,51.5
18057,1994,50.6
18057,1995,40.0
18057,1996,37.7
18057,1997,46.5
18057,1998,43.2
18057,1999,41.3
18057,2000,50.5
18057,2001,51.6
18057,2002,50.3
18057,2003,42.7
18057,2004,53.6
18057,2005,49.0
18057,2006,54.5
18057,2007,53.0
18057,2008,53.5
18057,2009,55.5
18057,2010,54.8
18057,2011,52.5
18057,2012,54.0
18057,2013,50.6
18057,2014,59.5
18057,2015,50.1
18057,2016,60.0
18057,2017,58.5
18057,2018,62.8
18057,2019,48.8
18057,2020,65.2
18057,2021,61.6
18057,2022,59.7
18057,2023,60.1
18057,2024,65.3
18057,2025,62.0
18059,1951,27.4
18059,1952,26.7
18059,1953,25.7
18059,1954,24.9
18059,1955,24.8
18059,1956,26.2
18059,1957,27.9
18059,1958,29.3
18059,1959,27.8
18059,1960,30.0
18059,1961,26.3
18059,1962,32.4
18059,1963,26.8
18059,1964,28.1
18059,1965,29.7
18059,1966,27.3
18059,1967,22.6
18059,1968,31.7
18059,1969,33.9
18059,1970,35.1
18059,1971,37.4
